"date","fips","state","cases","deaths","State.of.emergency","Date.closed.K.12.schools","Closed.day.cares","Date.banned.visitors.to.nursing.homes","Stay.at.home..shelter.in.place","End.relax.stay.at.home.shelter.in.place","Closed.non.essential.businesses","Reopen.businesses","Religious.Gatherings.Exempt.Without.Clear.Social.Distance.Mandate.","Mandate.face.mask.use.by.all.individuals.in.public.spaces","Mandate.face.mask.use.by.employees.in.essential.businesses","Alcohol.Liquor.Stores.Open","Keep.Firearms.Sellers.Open","Closed.restaurants.except.take.out","Reopen.restaurants","Closed.gyms","Repened.gyms","Closed.movie.theaters","Reopened.movie.theaters","Stop.Initiation.of.Evictions.overall.or.due.to.COVID.related.issues","Stop.enforcement.of.evictions.overall.or.due.to.COVID.related.issues","Renter.grace.period.or.use.of.security.deposit.to.pay.rent","Order.freezing.utility.shut.offs","Froze.mortgage.payments","Modify.Medicaid.requirements.with.1135.waivers..date.of.CMS.approval.","Reopened.ACA.enrollment.using.a.special.enrollment.period","Suspended.elective.medical.dental.procedures","Resumed.elective.medical.procedures","Waived.one.week.waiting.period.for.unemployment.insurance","Waive.work.search.requirement.for.unemployment.insurance","Expand.eligibility.of.unemployment.insurance.to.anyonewho.is.quarantined.and.or.taking.care.of.someone.who.is.quarantined","Expand.eligibility.of.unemployment.insurance.to.those.who.have.lost.childcare.school.closures","Extend.the.amount.of.time.an.individual.can.be.on.unemployment.insurance","Paid.sick.leave","Population.density.per.square.miles","Population.2018","Square.Miles","Number.Homeless..2019.","Percent.Unemployed..2018.","Percent.living.under.the.federal.poverty.line..2018.","Percent.at.risk.for.serious.illness.due.to.COVID","All.cause.deaths.2016","positive","negative","pending","hospitalizedCurrently","hospitalizedCumulative","inIcuCurrently","inIcuCumulative","onVentilatorCurrently","onVentilatorCumulative","recovered.ctp","hash","dateChecked","deaths.ctp","hospitalized","total","totalTestResults","posNeg","deathIncrease","hospitalizedIncrease","negativeIncrease","positiveIncrease","totalTestResultsIncrease","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","percentchangehours","percentchangebusinesses","ST","cases.nyt","deaths.nyt"
2020-04-29,38,"North Dakota",1033,19,2020-03-13,2020-03-16,NA,2020-04-06,NA,NA,NA,NA,"0",NA,NA,1,1,2020-03-20,2020-05-01,2020-03-20,2020-05-01,2020-03-20,2020-05-01,NA,NA,NA,NA,NA,2020-03-24,"0",NA,NA,2020-03-20,1,1,0,0,"0",10.75,760077,70698,"557","2.8","10.7","34.6","6,242",1033,24503,NA,28,82,NA,NA,NA,NA,437,"f87e1b7ed71db1b7bccec029efc3717fff2baa9f","2020-04-29T20:00:00Z",19,82,25536,25536,25536,0,3,1771,42,1813,NA,NA,NA,NA,NA,NA,-36,-21,"ND",1033,19
2020-04-29,39,"Ohio",17303,937,2020-03-09,2020-03-17,2020-03-26,2020-03-11,2020-03-24,NA,2020-03-24,2020-05-04,"0",NA,NA,1,1,2020-03-15,NA,2020-03-17,NA,2020-03-17,NA,NA,NA,NA,2020-03-13,NA,2020-04-22,"0",2020-03-18,2020-05-01,2020-03-16,0,1,0,0,"0",260.77,11689442,44826,"10,345","4.9","13.9","39.8","119,572",17303,111605,NA,NA,3421,NA,1014,NA,NA,NA,"6efa8e65566725cc753e1ac69f6f07fa132aea2f","2020-04-29T20:00:00Z",937,3421,128908,128908,128908,138,81,5027,1175,6202,NA,NA,NA,NA,NA,NA,-50,-41,"OH",17303,937
2020-04-29,4,"Arizona",7209,308,2020-03-11,2020-03-16,NA,NA,2020-03-31,NA,2020-03-30,NA,"1",NA,NA,1,1,2020-03-20,NA,2020-03-20,NA,2020-03-20,NA,NA,2020-03-24,NA,NA,NA,2020-03-23,"0",2020-03-21,2020-05-01,2020-03-18,1,1,1,0,"1",62.91,7171646,113990,"10,007","5.4","14","39.1","56,645",7202,61611,NA,756,1131,312,NA,191,NA,1475,"4e256d208ebc38ef89648f5a514a21008cfc35f3","2020-04-29T20:00:00Z",304,1131,68813,68813,68813,11,36,1121,254,1375,NA,NA,NA,NA,NA,NA,-47,-37,"AZ",7202,308
2020-04-29,40,"Oklahoma",3473,214,2020-03-15,2020-03-17,NA,2020-03-16,NA,NA,2020-04-01,2020-04-24,"0",NA,NA,1,1,2020-04-01,2020-05-01,2020-04-01,2020-05-01,2020-04-01,2020-05-01,NA,NA,NA,NA,NA,2020-03-24,"0",2020-03-24,2020-04-24,2020-03-21,1,0,0,0,"0",56.41,3943079,69899,"3,944","4.4","15.6","40.8","39,276",3473,57794,NA,283,693,126,NA,NA,NA,2319,"8b06a16a70042a432488fdb4529018c2998fb34d","2020-04-29T20:00:00Z",214,693,61267,61267,61267,7,37,1505,63,1568,NA,NA,NA,NA,NA,NA,-37,-26,"OK",3473,214
2020-04-29,41,"Oregon",2446,101,2020-03-08,2020-03-16,2020-03-25,NA,2020-03-23,NA,NA,NA,"0",NA,NA,1,1,2020-03-17,NA,2020-03-24,NA,2020-03-24,NA,2020-04-01,2020-03-22,NA,NA,NA,2020-03-25,"0",2020-03-18,2020-05-01,NA,1,1,1,0,"1",42.6,4190713,98379,"15,876","5","12.6","39.8","35,778",2446,52026,NA,227,569,56,NA,24,NA,NA,"6af410101dcd418194b396769a3654e72af48772","2020-04-29T20:00:00Z",101,569,54472,54472,54472,9,15,3182,92,3274,NA,NA,NA,NA,NA,NA,-50,-42,"OR",2446,101
2020-04-29,42,"Pennsylvania",46327,2373,2020-03-06,2020-03-16,2020-03-17,2020-03-17,2020-04-01,NA,2020-03-19,NA,"1",2020-04-19,2020-04-19,1,1,2020-03-17,NA,2020-03-19,NA,2020-03-19,NA,2020-03-18,2020-03-18,NA,2020-03-13,NA,2020-03-27,"0",2020-03-20,2020-04-27,2020-03-27,1,1,0,0,"0",278.09,12807060,46054,"13,199","4.9","12.2","39.8","133,040",44366,170517,NA,2781,NA,NA,NA,602,NA,NA,"e5275c7a177316d487ef08a9f6ed0ef22765edef","2020-04-29T20:00:00Z",2195,NA,214883,214883,214883,479,0,4693,1102,5795,NA,NA,NA,NA,NA,NA,-58,-48,"PA",46191,2392
2020-04-29,44,"Rhode Island",8247,251,2020-03-09,2020-03-16,2020-03-16,2020-03-13,2020-03-28,NA,2020-03-30,NA,"0",2020-04-18,2020-04-18,1,1,2020-03-17,NA,2020-03-23,NA,2020-03-23,NA,2020-03-19,NA,NA,2020-03-16,NA,2020-03-25,"3/14/2020",NA,NA,2020-03-08,0,1,1,0,"1",684.35,1057315,1545,"1,055","5.5","12.9","38.3","9,735",8247,51918,NA,269,750,80,NA,55,NA,391,"88f1a93380a6c41a26e08b8f84cfc0bd8963f5d4","2020-04-29T20:00:00Z",251,750,60165,60165,60165,12,18,2151,321,2472,NA,NA,NA,NA,NA,NA,-51,-49,"RI",8247,251
2020-04-29,45,"South Carolina",5882,231,2020-03-13,2020-03-16,NA,2020-03-15,2020-04-07,NA,2020-04-01,2020-04-20,"0",NA,NA,1,1,2020-03-18,NA,2020-04-01,NA,2020-04-01,NA,2020-03-17,NA,NA,2020-03-18,NA,2020-03-30,"0",NA,NA,2020-03-19,1,0,0,0,"0",158.78,5084127,32020,"4,172","5.3","15.3","41.4","48,130",5881,48336,NA,NA,1000,NA,NA,NA,NA,3252,"9fb8a2d1b879d45559b00721d52316bc432d12da","2020-04-29T20:00:00Z",203,1000,54217,54217,54217,26,56,1804,268,2072,NA,NA,NA,NA,NA,NA,-39,-35,"SC",5881,232
2020-04-29,46,"South Dakota",2373,13,2020-03-13,2020-03-16,NA,NA,NA,NA,NA,NA,"0",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-03-24,"0",2020-03-23,NA,NA,1,1,1,0,"0",11.44,882235,77116,"995","3","13.1","35.3","7,845",2373,14460,NA,69,165,NA,NA,NA,NA,1492,"dd2e8f2e118e4fbfbd9169de4ea8de5c4a63d371","2020-04-29T20:00:00Z",13,165,16833,16833,16833,2,8,161,60,221,NA,NA,NA,NA,NA,NA,-12,-26,"SD",2375,13
2020-04-29,47,"Tennessee",10366,195,2020-03-12,2020-03-20,NA,2020-03-23,2020-04-02,NA,2020-04-01,NA,"1",NA,NA,1,1,2020-03-23,NA,2020-03-23,NA,2020-03-23,NA,NA,NA,NA,2020-03-31,NA,2020-03-30,"0",2020-03-24,2020-05-01,2020-03-19,1,1,1,0,"0",160.64,6770010,42144,"7467","5.5","15.3","41.6","67,857",10366,158183,NA,NA,1013,NA,NA,NA,NA,5140,"da51c5fd879b74591bb6dfc82e9431f2362d2ba9","2020-04-29T20:00:00Z",195,1013,168549,168549,168549,7,119,6307,314,6621,NA,NA,NA,NA,NA,NA,-47,-37,"TN",10312,204
2020-04-29,48,"Texas",27257,754,2020-03-13,2020-03-23,NA,2020-03-21,NA,2020-04-27,2020-03-31,NA,"1",NA,NA,1,1,2020-03-21,2020-05-01,2020-03-21,NA,2020-03-31,2020-05-01,NA,2020-03-19,NA,2020-03-26,NA,2020-03-30,"0",2020-03-22,2020-04-21,2020-03-17,1,1,0,0,"0",106.86,28701845,268596,"25,848","4.9","14.9","34.8","191,966",27054,287736,NA,1702,NA,NA,NA,NA,NA,12507,"b45e638d5687b271634bdb29e6a71a4a20a608be","2020-04-29T20:00:00Z",732,NA,314790,314790,314790,42,0,13523,883,14406,NA,NA,NA,NA,NA,NA,-45,-38,"TX",27836,776
2020-04-29,49,"Utah",4497,45,2020-03-06,2020-03-16,NA,2020-04-01,NA,NA,NA,NA,"0",NA,NA,1,1,2020-03-19,2020-05-01,NA,2020-05-01,NA,2020-05-01,NA,2020-04-01,NA,NA,NA,2020-04-10,"0",2020-03-25,2020-04-22,NA,0,1,0,0,"0",37.23,3161105,84897,"2,798","3.2","9","30","17,913",4495,101283,NA,NA,383,NA,NA,NA,NA,1790,"3a41f26bf3b81e58453d42c8b5147b5b5303dc31","2020-04-29T20:00:00Z",45,383,105778,105778,105778,0,13,3187,152,3339,NA,NA,NA,NA,NA,NA,-25,-23,"UT",4499,45
2020-04-29,5,"Arkansas",3193,57,2020-03-11,2020-03-17,NA,2020-03-13,NA,NA,NA,NA,"0",NA,NA,1,1,2020-03-19,NA,2020-03-20,NA,NA,NA,NA,NA,NA,2020-04-10,NA,2020-04-02,"0",2020-04-03,2020-04-27,2020-03-17,1,1,0,0,"0",56.67,3013825,53179,"2,717","4.5","17.2","43.5","31,756",3192,42257,NA,93,389,NA,NA,18,82,1249,"9827fcec07de693367e6146e20eafb073bc69b3c","2020-04-29T20:00:00Z",59,389,45449,45449,45449,7,389,4697,81,4778,NA,NA,NA,NA,NA,NA,-41,-31,"AR",3207,59
2020-04-29,50,"Vermont",862,47,2020-03-13,2020-03-18,2020-03-18,2020-03-13,2020-03-25,NA,2020-03-25,2020-04-27,"0",NA,2020-04-17,1,1,2020-03-17,NA,2020-03-23,NA,2020-03-25,NA,NA,NA,NA,2020-03-27,NA,2020-03-30,"3/20/2020",2020-03-20,NA,2020-03-13,1,1,1,0,"1",65.13,626299,9616,"1,089","3.8","11","39.1","5,909",862,14567,NA,26,NA,NA,NA,NA,NA,NA,"68053758c35965f091df0f9030da8d889197a859","2020-04-29T20:00:00Z",47,NA,15429,15429,15429,0,0,214,0,214,NA,NA,NA,NA,NA,NA,-67,-55,"VT",862,47
2020-04-29,51,"Virginia",14962,522,2020-03-12,2020-03-16,NA,NA,2020-03-30,NA,NA,NA,"0",NA,NA,1,1,2020-03-25,NA,2020-03-25,NA,2020-03-25,NA,NA,NA,NA,2020-03-16,NA,2020-03-23,"0",2020-03-25,2020-05-01,2020-03-17,1,1,1,0,"0",199.13,8517685,42775,"5,783","4.2","10.7","35.9","66,473",14961,70979,620,1566,3608,387,NA,222,NA,2042,"828ba889b947532ee611ea81afffc82a36f22133","2020-04-29T20:00:00Z",522,3608,86560,85940,85940,30,186,2020,1167,3187,NA,NA,NA,NA,NA,NA,-48,-40,"VA",14961,522
2020-04-29,53,"Washington",14070,801,2020-02-29,2020-03-17,NA,2020-03-16,2020-03-23,NA,2020-03-25,NA,"0",NA,NA,1,0,2020-03-16,NA,2020-03-16,NA,2020-03-16,NA,2020-03-18,2020-03-18,NA,2020-03-18,NA,2020-03-19,"3/10/2020",2020-03-19,2020-04-29,2020-03-18,1,1,0,0,"1",105.69,7535591,71298,"21577","4.3","10.3","35.1","54,769",13842,168673,NA,490,NA,156,NA,NA,NA,NA,"af0bcc6ea3de117f946fdf97b697b4411aee928a","2020-04-29T20:00:00Z",786,NA,182515,182515,182515,21,0,2680,156,2836,NA,NA,NA,NA,NA,NA,-49,-40,"WA",14378,805
2020-04-29,54,"West Virginia",1110,38,2020-03-16,2020-03-16,2020-03-26,NA,2020-03-24,NA,2020-03-24,NA,"1",NA,NA,1,1,2020-03-18,NA,2020-03-19,NA,2020-03-24,NA,NA,NA,NA,NA,NA,2020-03-30,"0",2020-04-01,2020-04-20,2020-03-19,1,1,0,0,"0",74.53,1805832,24230,"1,397","5.8","17.8","49.3","22,732",1095,41976,NA,102,NA,40,NA,21,NA,504,"a74fcd6eab50ad28b87f1187e435e16087646429","2020-04-29T20:00:00Z",38,NA,43071,43071,43071,1,0,0,16,16,NA,NA,NA,NA,NA,NA,-51,-48,"WV",1109,40
2020-04-29,55,"Wisconsin",6520,308,2020-03-12,2020-03-19,NA,NA,2020-03-25,NA,2020-03-25,NA,"0",NA,NA,1,1,2020-03-17,NA,2020-03-25,NA,2020-03-25,NA,2020-03-27,2020-03-27,NA,2020-03-22,NA,2020-04-20,"0",NA,NA,NA,1,1,1,0,"0",88.76,5813568,65496,"4,538","3.2","11","36.5","51,815",6520,66630,227,577,1489,121,363,NA,NA,NA,"fb9dc22bf3cbf49e772a922ecc218dfe8291aefb","2020-04-29T20:00:00Z",308,1489,73377,73150,73150,8,33,3095,231,3326,NA,NA,NA,NA,NA,NA,-38,-35,"WI",6520,308
2020-04-29,56,"Wyoming",545,7,2020-03-13,2020-03-19,2020-03-19,NA,NA,NA,NA,2020-04-28,"0",NA,2020-05-01,1,1,2020-03-19,NA,2020-03-19,2020-04-28,2020-03-19,NA,NA,NA,NA,NA,NA,2020-03-27,"0",NA,NA,2020-01-01,1,0,0,0,"0",5.91,577737,97813,"548","3.9","11.1","36.4","4,722",536,8681,NA,12,56,NA,NA,NA,NA,362,"4519925848c07b3cd921b4b28e29cb8793eeb070","2020-04-29T20:00:00Z",7,56,9217,9217,9217,0,0,455,147,602,NA,NA,NA,NA,NA,NA,-35,-25,"WY",404,7
2020-04-29,6,"California",48747,1946,2020-03-04,NA,NA,NA,2020-03-19,NA,2020-03-19,NA,"0",NA,NA,1,0,2020-03-19,NA,2020-03-19,NA,2020-03-19,NA,2020-03-27,NA,NA,2020-04-02,NA,2020-03-23,"3/20/2020",2020-03-19,2020-04-22,2020-03-12,1,1,0,0,"1",241.65,39557045,163695,"151,278","5.5","12.8","33.3","262,240",46500,556639,NA,5011,NA,1512,NA,NA,NA,NA,"f46fde83b3afd4e5e103064c1657eaffb73550e3","2020-04-29T20:00:00Z",1887,NA,603139,603139,603139,78,0,24062,1469,25531,NA,NA,NA,NA,NA,NA,-55,-46,"CA",48904,1961
2020-04-29,66,"Guam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,1702,NA,NA,NA,NA,NA,NA,NA,130,"6625cc97c28e0688d90ab911de3f7829e1da223c","2020-04-29T20:00:00Z",5,NA,1847,1847,1847,0,0,164,0,164,NA,NA,NA,NA,NA,NA,NA,NA,"GU",1110,6
2020-04-29,72,"Puerto Rico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1433,9313,1940,NA,NA,NA,NA,NA,NA,NA,"6e5b70b3039c8e5cb9b2e8172e9d7dd90abe48ec","2020-04-29T20:00:00Z",86,NA,12686,10746,10746,0,0,0,33,33,NA,NA,NA,NA,NA,NA,NA,NA,"PR",1433,54
2020-04-29,72,"Puerto Rico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-81,-67,"PR",1433,54
2020-04-29,78,"Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,732,78,NA,NA,NA,NA,NA,NA,51,"dfd3bf6d4b15c2cccc01fdc13eb8f5167e5c31d7","2020-04-29T20:00:00Z",4,NA,872,794,794,0,0,13,3,16,NA,NA,NA,NA,NA,NA,NA,NA,"VI",66,4
2020-04-29,8,"Colorado",14758,766,2020-03-11,2020-03-23,NA,2020-03-12,2020-03-26,2020-04-27,2020-03-26,2020-05-01,"1",NA,2020-04-23,1,1,2020-03-17,NA,2020-03-17,NA,2020-03-17,NA,NA,NA,NA,2020-03-20,NA,2020-03-26,"3/20/2020",2020-03-23,2020-04-27,2020-03-20,0,0,0,0,"0",54.72,5695564,104094,"9,619","3.9","9.6","31.3","37,530",14735,54714,NA,964,2610,NA,NA,NA,NA,2275,"6eced05a29e869942b46ce9596c160373cc0d308","2020-04-29T20:00:00Z",760,2610,69449,69449,69449,54,125,2252,856,3108,NA,NA,NA,NA,NA,NA,-46,-39,"CO",14680,764
2020-04-29,9,"Connecticut",26767,2169,2020-03-10,2020-03-17,NA,2020-03-09,NA,NA,2020-03-23,NA,"0",2020-04-20,2020-04-03,1,1,2020-03-16,NA,2020-03-16,NA,2020-03-16,NA,2020-04-10,2020-03-20,2020-04-10,2020-03-12,NA,2020-03-27,"3/19/2020",NA,NA,2020-01-01,1,0,1,0,"1",644.54,3572665,5543,"3,033","5.5","10.4","36","30,543",26767,68051,NA,1691,NA,NA,NA,NA,NA,NA,"8c6b2ffdc821d04e25e60dedf4249176e6ec45cf","2020-04-29T20:00:00Z",2168,NA,94818,94818,94818,79,0,1618,455,2073,NA,NA,NA,NA,NA,NA,-61,-47,"CT",26767,2168
2020-04-30,1,"Alabama",7088,272,2020-03-13,2020-03-18,2020-03-20,2020-03-19,2020-04-04,2020-04-30,2020-03-28,2020-04-30,"0",NA,NA,1,1,2020-03-19,NA,2020-03-28,NA,2020-03-28,NA,NA,2020-04-03,NA,NA,NA,2020-03-23,"0",2020-03-19,2020-04-30,2020-03-16,1,1,0,0,"0",93.24,4887871,52420,"3,261","5.6","16.8","43.1","52,466",7019,80177,NA,NA,978,NA,335,NA,195,NA,"47546b95299bd673c18e27d5284d7ba75b362464","2020-04-30T20:00:00Z",269,978,87196,87196,87196,24,33,6570,177,6747,NA,NA,NA,NA,NA,NA,-41,-37,"AL",7068,272
2020-04-30,10,"Delaware",4734,152,2020-03-13,2020-03-16,2020-04-06,NA,2020-03-24,NA,2020-03-24,NA,"1",NA,NA,1,1,2020-03-16,NA,2020-03-19,NA,2020-03-19,NA,2020-03-24,2020-03-24,NA,2020-03-24,NA,2020-03-27,"0",NA,NA,NA,1,1,1,1,"0",388.58,967171,2489,"921","5.7","12.5","41.3","8,874",4734,17086,NA,296,NA,NA,NA,NA,NA,1275,"53cb88f60dbb28089a1b59e5e6720bad1632b50c","2020-04-30T20:00:00Z",152,NA,21820,21820,21820,8,0,203,79,282,NA,NA,NA,NA,NA,NA,-51,-42,"DE",4734,152
2020-04-30,11,"District of Columbia",4323,224,2020-03-11,2020-03-16,NA,NA,2020-04-01,NA,2020-03-25,NA,"0",2020-04-15,2020-04-15,1,0,2020-03-16,NA,2020-03-17,NA,2020-03-17,NA,NA,2020-03-15,NA,2020-03-17,NA,2020-04-03,"4/6/2020",NA,NA,NA,1,1,0,0,"1",11496.81,702455,61.1,"6521","7.5","16.2","31.8","5,037",4323,15756,NA,NA,NA,NA,NA,NA,NA,660,"f83232cd2dc5b3dc946ed4e96bbb47bcbe2b9ee7","2020-04-30T20:00:00Z",224,NA,20079,20079,20079,19,0,633,217,850,NA,NA,NA,NA,NA,NA,-73,-61,"DC",4323,224
2020-04-30,12,"Florida",33690,1268,2020-03-09,2020-03-17,NA,2020-03-15,2020-04-03,NA,NA,NA,"1",NA,NA,1,1,2020-03-20,NA,2020-03-20,NA,2020-03-20,NA,2020-04-02,2020-04-02,NA,NA,NA,2020-03-16,"0",2020-03-20,NA,2020-03-31,1,1,0,0,"0",323.9,21299325,65758,"28,328","5.2","13.6","42.1","197,313",33690,348715,1187,NA,5795,NA,NA,NA,NA,NA,"0ab34c1effbbf79f11fcf5cdbe3bddd988da96c4","2020-04-30T20:00:00Z",1290,5795,383592,382405,382405,50,171,8420,497,8917,NA,NA,NA,NA,NA,NA,-54,-45,"FL",33683,1267
2020-04-30,13,"Georgia",26264,1132,2020-03-14,2020-03-18,NA,2020-04-03,2020-04-03,2020-05-01,NA,2020-05-01,"0",NA,NA,1,1,2020-04-03,2020-04-27,2020-04-03,2020-04-24,2020-04-03,2020-04-27,NA,NA,NA,NA,NA,2020-04-01,"0",NA,2020-04-20,2020-01-01,1,1,1,1,"0",177.02,10519475,59425,"10,443","4.8","14.3","36.2","81,428",26155,122889,NA,NA,5156,NA,1171,NA,NA,NA,"a92f06545bd7268404aa042e63dfc9ac978c167e","2020-04-30T20:00:00Z",1120,5156,149044,149044,149044,27,100,4522,583,5105,NA,NA,NA,NA,NA,NA,-43,-37,"GA",25431,1121
2020-04-30,15,"Hawaii",618,16,2020-03-04,2020-03-16,NA,2020-03-17,2020-03-25,NA,2020-03-25,NA,"0",2020-04-16,2020-04-16,1,1,2020-03-17,NA,NA,NA,2020-03-17,NA,2020-04-16,2020-03-17,NA,NA,NA,2020-03-26,"0",2020-04-16,NA,2020-03-16,1,0,1,0,"0",129.94,1420491,10932,"6,412","3.8","8.8","39.1","10,913",613,30027,NA,NA,69,NA,NA,NA,NA,516,"68f73080c79f2e818df1413c54fd4a538abcd024","2020-04-30T20:00:00Z",16,69,30640,30640,30640,0,0,1018,4,1022,NA,NA,NA,NA,NA,NA,-70,-56,"HI",609,16
2020-04-30,16,"Idaho",1984,60,2020-03-13,2020-03-23,NA,NA,2020-03-25,2020-05-01,2020-03-25,2020-05-01,"0",NA,NA,1,1,2020-03-25,NA,2020-03-25,NA,2020-03-25,NA,NA,NA,NA,NA,NA,2020-03-26,"0",NA,NA,2020-03-27,1,1,0,0,"0",20.99,1754208,83569,"2,315","4","11.8","36.2","13,366",1984,26709,NA,NA,175,NA,74,NA,NA,1121,"d71ed4874cca182a42af73f00646d42c7a57319e","2020-04-30T20:00:00Z",60,175,28693,28693,28693,0,2,279,32,311,NA,NA,NA,NA,NA,NA,-29,-28,"ID",1861,63
2020-04-30,17,"Illinois",52918,2355,2020-03-09,2020-03-17,2020-03-23,NA,2020-03-21,NA,2020-03-21,NA,"0",2020-05-01,2020-05-01,1,1,2020-03-16,NA,2020-03-21,NA,2020-03-21,NA,NA,2020-03-21,NA,2020-03-18,NA,2020-03-23,"0",NA,2020-05-11,2020-03-16,1,1,1,0,"0",220,12741080,57914,"10,199","5.5","12.1","36.2","107,020",52918,216949,NA,4953,NA,1289,NA,785,NA,NA,"2489b07c476ea4d77b5eaea38473635ac495e7cb","2020-04-30T20:00:00Z",2355,NA,269867,269867,269867,140,0,10637,2563,13200,NA,NA,NA,NA,NA,NA,-58,-47,"IL",52918,2361
2020-04-30,18,"Indiana",17835,1114,2020-03-06,2020-03-19,NA,NA,2020-03-25,NA,2020-03-25,NA,"0",NA,NA,1,1,2020-03-16,NA,2020-03-24,NA,2020-03-25,NA,2020-03-19,NA,NA,2020-03-19,NA,2020-03-25,"0",2020-03-16,2020-04-27,2020-03-26,1,1,1,0,"0",183.74,6691878,36420,"5,471","4.4","13.1","39.9","63,473",17835,77163,NA,1466,NA,549,NA,275,NA,NA,"c8fc886c42fd5f1aa0265d49def26d5bab2ccd40","2020-04-30T20:00:00Z",1114,NA,94998,94998,94998,49,0,2795,653,3448,NA,NA,NA,NA,NA,NA,-50,-41,"IN",17822,1007
2020-04-30,19,"Iowa",7145,162,2020-03-09,2020-04-02,NA,NA,NA,NA,2020-03-26,NA,"0",NA,NA,1,1,2020-03-17,NA,2020-03-17,NA,2020-03-17,NA,2020-03-19,2020-03-19,NA,2020-03-27,NA,2020-03-25,"0",2020-03-27,2020-04-27,2020-01-01,1,1,1,0,"0",56.09,3156145,56273,"2,315","3.6","11.2","36.9","29,538",7145,35522,NA,335,NA,121,NA,86,NA,2697,"d2f338abcdcba2e0fa0f8220d51dcce6426878ef","2020-04-30T20:00:00Z",162,NA,42667,42667,42667,14,0,1028,302,1330,NA,NA,NA,NA,NA,NA,-41,-39,"IA",7145,162
2020-04-30,2,"Alaska",355,9,2020-03-11,2020-03-16,NA,NA,2020-03-28,NA,2020-03-28,2020-04-24,"0",NA,NA,1,1,2020-03-18,2020-04-24,2020-03-18,NA,2020-03-18,NA,2020-03-23,NA,NA,2020-04-09,NA,2020-04-02,"0",2020-03-19,2020-04-20,2020-03-26,1,1,1,0,"0",1.11,737438,665384,"1,907","6.8","10.9","32.8","4,494",355,18764,NA,19,NA,NA,NA,NA,NA,252,"78605f774dcba587c8b24512354a3830ef3b5e4f","2020-04-30T20:00:00Z",9,NA,19119,19119,19119,0,0,0,0,0,NA,NA,NA,NA,NA,NA,-33,-24,"AK",353,7
2020-04-30,20,"Kansas",4413,134,2020-03-12,2020-03-17,NA,NA,2020-03-30,NA,NA,NA,"1",NA,NA,1,1,NA,NA,NA,NA,NA,NA,2020-03-23,NA,NA,2020-03-16,NA,2020-03-24,"0",NA,NA,2020-03-31,1,0,0,1,"0",35.39,2911505,82278,"2,381","3.8","12","38","26,245",4238,27388,NA,NA,523,NA,201,NA,93,272,"d3fd4b03deea5bba50128f2f4d0d4a63afa86279","2020-04-30T20:00:00Z",129,523,31626,31626,31626,4,8,1668,500,2168,NA,NA,NA,NA,NA,NA,-36,-36,"KS",4291,133
2020-04-30,21,"Kentucky",4708,240,2020-03-06,2020-03-16,2020-03-23,NA,NA,NA,2020-03-26,NA,"0",NA,NA,1,1,2020-03-16,NA,2020-03-18,NA,2020-03-18,NA,2020-04-01,2020-03-25,NA,2020-03-16,NA,2020-03-25,"0",2020-03-18,2020-05-06,2020-03-16,1,1,0,0,"0",110.58,4468402,40408,"4,079","5.2","16.9","43.6","47,827",4539,49562,NA,325,1359,176,636,NA,NA,1668,"fc2749c93869fe4e96d209c6c1182224d77c822d","2020-04-30T20:00:00Z",235,1359,54101,54101,54101,10,28,1526,164,1690,NA,NA,NA,NA,NA,NA,-52,-47,"KY",4708,240
